Model:	LI-7810
SN:	TG10-01532
Software Version:	2.3.5
Timestamp:	2025-07-18 09:00:00
Timezone:	America/Los_Angeles
DATAH	SECONDS	NANOSECONDS	NDX	DIAG	REMARK	DATE	TIME	H2O	CO2	CH4	CAVITY_P	CAVITY_T	LASER_PHASE_P	LASER_T	RESIDUAL	RING_DOWN_TIME	THERMAL_ENCLOSURE_T	PHASE_ERROR	LASER_T_SHIFT	INPUT_VOLTAGE	CHK
DATA	1752854449	59931993	8317	80	""	2025-07-18	09:00:49	17973.646	408.08142	2312.2974	39.6324	50.8242	30.7925	40.4574	0.0459197	10.896	51.1773	-725	0.734482	15.3078	244
DATA	1752854450	59931993	8321	80	""	2025-07-18	09:00:50	18042.979	406.9903	2324.3159	39.6324	50.838	30.7856	40.4574	0.0464884	10.8954	51.191	-878	0.734482	15.3082	132
DATA	1752854451	59931993	8325	80	""	2025-07-18	09:00:51	18102.564	407.68515	2309.7576	39.632	50.8524	30.7765	40.4574	0.0470564	10.8953	51.2051	-898	0.734482	15.3082	221
DATA	1752854452	59931993	8329	80	""	2025-07-18	09:00:52	18007.57	407.80203	2274.948	39.6328	50.8662	30.7687	40.4574	0.047314	10.8954	51.219	-689.75	0.734482	15.3078	238
DATA	1752854453	59931993	8333	80	""	2025-07-18	09:00:53	17850.682	406.08401	2255.0513	39.6336	50.8803	30.7626	40.4576	0.0474377	10.8955	51.2329	-636.25	0.734482	15.3067	160
DATA	1752854454	59931993	8337	80	""	2025-07-18	09:00:54	17745.621	406.30045	2252	39.6324	50.8943	30.7556	40.4574	0.0476846	10.8954	51.2468	-776	0.734482	15.2996	 41
DATA	1752854455	59596061	8341	80	""	2025-07-18	09:00:55	17728.656	406.21548	2255.0261	39.632	50.9085	30.749	40.4576	0.0480866	10.8958	51.2605	-759.75	0.734482	15.2965	 84
DATA	1752854456	59596061	8345	80	""	2025-07-18	09:00:56	17756.412	403.3653	2254.6045	39.6315	50.9228	30.7425	40.4578	0.0485922	10.8963	51.2746	-826	0.734482	15.2972	226
DATA	1752854457	59596061	8349	80	""	2025-07-18	09:00:57	17753.717	404.62088	2247.8103	39.6324	50.9354	30.7367	40.4574	0.049035	10.8957	51.287	-843.75	0.734482	15.298	 37
DATA	1752854458	59596061	8353	80	""	2025-07-18	09:00:58	17726.477	404.67554	2243.26	39.6324	50.9496	30.731	40.4574	0.0494439	10.896	51.3011	-918	0.734482	15.2972	 79
DATA	1752854459	59596061	8357	112	""	2025-07-18	09:00:59	17736.51	402.48831	2239.3425	39.6315	50.9635	30.7232	40.4574	0.0499093	10.8957	51.3148	-909.25	0.734482	15.2968	182
DATA	1752854460	59596061	8361	112	""	2025-07-18	09:01:00	17733.258	401.56027	2231.26	39.6324	50.9782	30.715	40.4574	0.0503421	10.8958	51.3288	-905.5	0.734482	15.2961	231
DATA	1752854461	59596061	8365	112	""	2025-07-18	09:01:01	17641.053	400.9429	2227.6262	39.6315	50.9928	30.7072	40.4574	0.0506074	10.8961	51.3429	-793.25	0.734482	15.2961	142
DATA	1752854462	59596061	8369	112	""	2025-07-18	09:01:02	17558.293	400.16879	2241.2937	39.6328	51.0065	30.7014	40.4578	0.0509326	10.896	51.3573	-696.25	0.734482	15.2965	165
DATA	1752854463	59257984	8373	112	""	2025-07-18	09:01:03	17558.121	397.03619	2250.3313	39.6324	51.0209	30.6941	40.4578	0.0514015	10.8961	51.3713	-863.5	0.734482	15.2937	137
DATA	1752854464	59257984	8377	112	""	2025-07-18	09:01:04	17544.611	398.16907	2229.7478	39.6328	51.0349	30.6879	40.4578	0.0517962	10.8957	51.385	-898	0.734482	15.2957	 72
DATA	1752854465	59257984	8381	112	""	2025-07-18	09:01:05	17413.178	399.27417	2207.012	39.6324	51.0477	30.6822	40.4574	0.0519654	10.8966	51.3978	-959.75	0.734482	15.2945	186
DATA	1752854466	59257984	8385	112	""	2025-07-18	09:01:06	17250.137	398.53842	2184.9885	39.6311	51.0615	30.6752	40.4574	0.0520593	10.8967	51.4116	-874.75	0.734482	15.2941	229
DATA	1752854467	59257984	8389	112	""	2025-07-18	09:01:07	17072.107	399.13516	2167.2915	39.6324	51.0754	30.6666	40.4574	0.0521046	10.8977	51.4253	-831	0.734482	15.2929	 71
DATA	1752854468	59257984	8393	112	""	2025-07-18	09:01:08	16913.898	397.88889	2158.3232	39.6324	51.0896	30.6608	40.4576	0.0522262	10.898	51.4395	-755.5	0.734482	15.291	109
DATA	1752854469	59257984	8397	112	""	2025-07-18	09:01:09	16796.084	397.60156	2157.7549	39.6324	51.1035	30.6547	40.4574	0.0524402	10.8983	51.4532	-657.75	0.734482	15.2914	238
DATA	1752854470	58924913	8401	112	""	2025-07-18	09:01:10	16722.73	394.64627	2157.8196	39.6324	51.1178	30.6465	40.4574	0.0527477	10.8989	51.467	-754	0.734482	15.2933	226
DATA	1752854471	58924913	8405	112	""	2025-07-18	09:01:11	16726.104	394.2406	2169.5505	39.6324	51.132	30.6399	40.4578	0.0532241	10.8976	51.4807	-715.25	0.734482	15.2929	 89
DATA	1752854472	58924913	8409	112	""	2025-07-18	09:01:12	16813.34	392.25186	2177.8994	39.6324	51.1455	30.6346	40.4578	0.0539037	10.8977	51.4947	-828.25	0.734482	15.2929	186
DATA	1752854473	58924913	8413	112	""	2025-07-18	09:01:13	16890.727	390.42801	2182.5469	39.6315	51.1599	30.6272	40.4578	0.0545374	10.8976	51.5086	-940.5	0.734482	15.2933	168
DATA	1752854474	58924913	8417	112	""	2025-07-18	09:01:14	16954.092	389.91483	2187.4041	39.632	51.1733	30.6198	40.4574	0.0551743	10.8973	51.5211	-968.25	0.734482	15.2949	170
DATA	1752854475	58924913	8421	112	""	2025-07-18	09:01:15	16982.525	390.11276	2171.1655	39.6324	51.1873	30.6095	40.4574	0.0556864	10.8969	51.5353	-910.75	0.734482	15.2961	214
DATA	1752854476	58924913	8425	112	""	2025-07-18	09:01:16	16912.912	390.25357	2144.7466	39.632	51.2014	30.6038	40.4574	0.0559646	10.8972	51.5498	-912.75	0.734482	15.2957	169
DATA	1752854477	58924913	8429	112	""	2025-07-18	09:01:17	16791.303	388.996	2124.7263	39.632	51.2155	30.5964	40.4574	0.056138	10.8972	51.5632	-758.5	0.734482	15.2949	233
DATA	1752854478	58588027	8433	112	""	2025-07-18	09:01:18	16624.943	390.28955	2108.824	39.6324	51.2296	30.5902	40.4574	0.056178	10.8982	51.5773	-815.5	0.734482	15.2941	 72
DATA	1752854479	58588027	8437	112	""	2025-07-18	09:01:19	16493.578	390.49081	2100.5156	39.6324	51.2431	30.5829	40.4578	0.0563312	10.8982	51.5909	-777.25	0.734482	15.2925	226
DATA	1752854480	58588027	8441	112	""	2025-07-18	09:01:20	16434.832	389.29221	2096.094	39.632	51.2572	30.5738	40.4578	0.0566572	10.8985	51.6051	-687.25	0.734482	15.2917	114
DATA	1752854481	58588027	8445	112	""	2025-07-18	09:01:21	16439.355	388.25879	2092.5637	39.6324	51.2716	30.5681	40.4578	0.0571406	10.898	51.6187	-752.5	0.734482	15.2929	135
DATA	1752854482	58588027	8449	112	""	2025-07-18	09:01:22	16457.805	386.75354	2087.1548	39.632	51.2841	30.5623	40.4574	0.0576467	10.899	51.6314	-872.75	0.734482	15.2914	129
DATA	1752854483	58588027	8453	112	""	2025-07-18	09:01:23	16453.072	386.00494	2083.052	39.6328	51.2982	30.5554	40.4574	0.0581104	10.8986	51.6452	-800.25	0.734482	15.291	 87
DATA	1752854484	58588027	8457	112	""	2025-07-18	09:01:24	16486.945	385.85284	2081.6216	39.632	51.3119	30.5484	40.4574	0.0586952	10.8981	51.6588	-954.75	0.734482	15.2898	209
DATA	1752854485	58254003	8461	112	""	2025-07-18	09:01:25	16544.717	384.23813	2077.302	39.6324	51.3262	30.5394	40.4574	0.0592928	10.8983	51.6732	-875.75	0.734482	15.2894	160
DATA	1752854486	58254003	8465	112	""	2025-07-18	09:01:26	16521.33	385.08743	2068.9121	39.6328	51.3403	30.5316	40.4576	0.0597119	10.8977	51.6864	-867.25	0.734482	15.289	113
DATA	1752854487	58254003	8469	112	""	2025-07-18	09:01:27	16429.389	384.20868	2058.1929	39.6315	51.3548	30.5238	40.4578	0.0599466	10.8985	51.7006	-812	0.734482	15.289	 43
DATA	1752854488	58254003	8473	112	""	2025-07-18	09:01:28	16299.526	384.56528	2049.3914	39.632	51.3691	30.5172	40.4578	0.060101	10.8987	51.7142	-766.25	0.734482	15.2886	114
DATA	1752854489	58254003	8477	112	""	2025-07-18	09:01:29	16217.477	381.60327	2045.4333	39.6324	51.383	30.5106	40.4578	0.0603657	10.8993	51.7284	-750.5	0.734482	15.2866	104
DATA	1752854490	58254003	8481	112	""	2025-07-18	09:01:30	16160.201	381.72427	2042.1803	39.6324	51.3965	30.5041	40.4576	0.0607148	10.8995	51.7424	-781	0.734482	15.2886	 22
DATA	1752854491	58254003	8485	112	""	2025-07-18	09:01:31	16087.857	381.58118	2037.9897	39.632	51.4097	30.4975	40.4574	0.0610001	10.8986	51.7551	-735.5	0.734482	15.2886	118
DATA	1752854492	58254003	8489	112	""	2025-07-18	09:01:32	15967.824	378.85855	2033.4183	39.6324	51.4237	30.491	40.4574	0.0611773	10.9	51.7691	-818	0.734482	15.2878	122
DATA	1752854493	57915925	8493	112	""	2025-07-18	09:01:33	15878.324	379.24652	2028.0145	39.6315	51.4378	30.4836	40.4574	0.0614193	10.8995	51.7827	-741	0.734482	15.2874	 80
DATA	1752854494	57915925	8497	112	""	2025-07-18	09:01:34	15830.177	377.05856	2024.2227	39.6324	51.4516	30.4778	40.4574	0.061781	10.8988	51.7968	-715.5	0.734482	15.287	 88
DATA	1752854495	57915925	8501	112	""	2025-07-18	09:01:35	15797.637	378.00061	2022.5988	39.625	51.4659	30.4708	40.4576	0.0621952	10.8992	51.8106	-693.25	0.734482	15.2878	182
DATA	1752854496	57915925	8505	112	""	2025-07-18	09:01:36	15843.921	378.82056	2030.4742	39.6041	51.4798	30.4536	40.4578	0.061586	10.8985	51.8242	-2899	0.734482	15.2906	 84
DATA	1752854497	57915925	8509	112	""	2025-07-18	09:01:37	15755.509	376.07626	2014.2737	39.6233	51.4936	30.4347	40.4578	0.0624817	10.8995	51.8382	-889.25	0.734482	15.2906	247
DATA	1752854498	57915925	8513	112	""	2025-07-18	09:01:38	15654.01	373.61859	2004.4178	39.6299	51.5079	30.4269	40.4578	0.0630386	10.8998	51.8517	-333.25	0.734482	15.2878	193
DATA	1752854499	57915925	8517	112	""	2025-07-18	09:01:39	15609.565	372.81873	1999.2094	39.6315	51.5202	30.422	40.4574	0.0635439	10.8997	51.8646	-96.25	0.734482	15.2874	148
DATA	1752854500	57590007	8521	112	""	2025-07-18	09:01:40	15627.575	371.22284	1997.9985	39.6332	51.5349	30.4175	40.4574	0.0641342	10.9003	51.8783	-294.5	0.734482	15.2855	149
DATA	1752854501	57590007	8525	112	""	2025-07-18	09:01:41	15687.26	371.16251	2001.4257	39.6332	51.5492	30.4101	40.4574	0.0648348	10.899	51.8921	-186	0.734482	15.2839	185
DATA	1752854502	57590007	8529	112	""	2025-07-18	09:01:42	15729.677	369.35635	2002.71	39.6336	51.5632	30.4036	40.4574	0.0654759	10.9004	51.906	-245.5	0.734482	15.2855	242
DATA	1752854503	57590007	8533	112	""	2025-07-18	09:01:43	15761.893	367.99915	2002.7482	39.6336	51.5773	30.397	40.4576	0.0660703	10.8989	51.9202	-195.25	0.734482	15.2835	168
DATA	1752854504	57590007	8537	112	""	2025-07-18	09:01:44	15808.977	366.92807	1999.8374	39.6328	51.5908	30.3908	40.4576	0.0667311	10.8993	51.9344	-350.25	0.734482	15.2835	243
DATA	1752854505	57590007	8541	112	""	2025-07-18	09:01:45	15840.885	366.46017	1995.9321	39.6336	51.6053	30.3843	40.4576	0.0673036	10.8986	51.9477	-441.25	0.734482	15.2843	214
DATA	1752854506	57590007	8545	112	""	2025-07-18	09:01:46	15797.835	366.03009	1993.6467	39.6332	51.6189	30.3777	40.4578	0.0676933	10.8991	51.9618	-425.75	0.734482	15.2847	253
DATA	1752854507	57590007	8549	112	""	2025-07-18	09:01:47	15765.491	363.29556	1991.9406	39.6332	51.6323	30.3707	40.4576	0.0681214	10.8995	51.9749	-417.5	0.734482	15.2835	179
DATA	1752854508	57244062	8553	112	""	2025-07-18	09:01:48	15796.833	363.31641	1988.7399	39.6332	51.6459	30.365	40.4574	0.0687004	10.8989	51.9882	-437.75	0.734482	15.2843	197
DATA	1752854509	57244062	8557	112	""	2025-07-18	09:01:49	15838.465	360.9649	1987.7998	39.6332	51.6595	30.3609	40.4574	0.0693522	10.8996	52.0021	-648.5	0.734482	15.2823	144
DATA	1752854510	57244062	8561	112	""	2025-07-18	09:01:50	15861.126	359.22519	1988.3248	39.634	51.6737	30.3564	40.4574	0.0699359	10.8992	52.0156	-745.75	0.734482	15.28	 65
DATA	1752854511	57244062	8565	112	""	2025-07-18	09:01:51	15871.166	359.6293	1984.6238	39.6328	51.6873	30.349	40.4574	0.0704782	10.8982	52.0295	-851.75	0.734482	15.2839	128
DATA	1752854512	57244062	8569	112	""	2025-07-18	09:01:52	15826.983	357.07352	1972.2726	39.6328	51.7017	30.3428	40.4576	0.0708394	10.8987	52.0431	-850.25	0.734482	15.2835	211
DATA	1752854513	57244062	8573	112	""	2025-07-18	09:01:53	15728.36	358.86121	1957.4253	39.634	51.7155	30.3383	40.4578	0.0710186	10.8994	52.057	-786.25	0.734482	15.2831	 53
DATA	1752854514	57244062	8577	112	""	2025-07-18	09:01:54	15589.883	359.88327	1944.2075	39.632	51.7299	30.3309	40.4578	0.0710942	10.8991	52.0709	-733.5	0.734482	15.2823	126
DATA	1752854515	56910991	8581	112	""	2025-07-18	09:01:55	15470.794	358.09247	1936.407	39.6336	51.7444	30.3235	40.4578	0.0712419	10.8995	52.0842	-743.75	0.734482	15.2819	175
DATA	1752854516	56910991	8585	112	""	2025-07-18	09:01:56	15412.109	357.15259	1933.2618	39.6336	51.7564	30.3174	40.4574	0.0715839	10.8998	52.097	-773.25	0.734482	15.2784	183
DATA	1752854517	56910991	8589	112	""	2025-07-18	09:01:57	15418.336	354.24622	1927.8094	39.6336	51.7708	30.3088	40.4574	0.0720997	10.8993	52.1115	-668.25	0.734482	15.2804	231
DATA	1752854518	56910991	8593	112	""	2025-07-18	09:01:58	15468.336	353.07617	1920.1219	39.6332	51.7846	30.3026	40.4574	0.0727611	10.8998	52.1253	-825.5	0.734482	15.28	 56
DATA	1752854519	56910991	8597	112	""	2025-07-18	09:01:59	15521.077	352.29962	1921.0486	39.6336	51.7986	30.294	40.4574	0.073458	10.8996	52.1391	-807.75	0.734482	15.2796	152
DATA	1752854520	56910991	8601	112	""	2025-07-18	09:02:00	15506.917	350.62802	1926.7111	39.6324	51.8126	30.2874	40.4578	0.0739778	10.899	52.153	-911.75	0.734482	15.2796	101
DATA	1752854521	56910991	8605	112	""	2025-07-18	09:02:01	15453.352	349.09296	1920.8158	39.6328	51.8264	30.2813	40.4576	0.0743306	10.8991	52.1667	-706.75	0.734482	15.2792	209
DATA	1752854522	56910991	8609	112	""	2025-07-18	09:02:02	15374.87	349.4263	1906.7393	39.6328	51.8405	30.2735	40.4578	0.0745328	10.8996	52.1802	-952.75	0.734482	15.2851	122
DATA	1752854523	56577920	8613	112	""	2025-07-18	09:02:03	15277.227	347.99124	1891.9792	39.6332	51.8543	30.2657	40.4576	0.0747237	10.9004	52.1941	-735.75	0.734482	15.2863	217
DATA	1752854524	56577920	8617	112	""	2025-07-18	09:02:04	15167.764	347.09152	1880.7659	39.6328	51.8678	30.2587	40.4576	0.0748612	10.9003	52.2071	-686	0.734482	15.2914	 73
DATA	1752854525	56577920	8621	112	""	2025-07-18	09:02:05	15048.121	345.63184	1871.9349	39.6324	51.8812	30.253	40.4574	0.0749766	10.9006	52.2205	-694.5	0.734482	15.2886	 99
DATA	1752854526	56577920	8625	112	""	2025-07-18	09:02:06	14975.944	344.90289	1864.2878	39.6332	51.8949	30.246	40.4574	0.0752477	10.9003	52.234	-734.25	0.734482	15.2863	127
DATA	1752854527	56577920	8629	112	""	2025-07-18	09:02:07	14979.42	341.58826	1857.0719	39.6332	51.9091	30.239	40.4574	0.0757573	10.9005	52.2475	-769	0.734482	15.2851	234
DATA	1752854528	56577920	8633	112	""	2025-07-18	09:02:08	15016.269	343.4603	1849.8311	39.6332	51.9237	30.232	40.4574	0.0763884	10.9012	52.2617	-811.5	0.734482	15.2839	 38
DATA	1752854529	56577920	8637	112	""	2025-07-18	09:02:09	14958.23	341.99182	1840.8132	39.6328	51.9378	30.2247	40.4576	0.0766738	10.9003	52.2752	-736.75	0.734482	15.2831	175
DATA	1752854530	56240081	8641	112	""	2025-07-18	09:02:10	14793.848	340.5658	1832.5564	39.6332	51.9516	30.2181	40.4578	0.0766566	10.901	52.2893	-724.25	0.734482	15.2819	 93
DATA	1752854531	56240081	8645	112	""	2025-07-18	09:02:11	14637.526	340.9812	1825.8099	39.6328	51.9653	30.2115	40.4578	0.0766398	10.9018	52.3034	-731.25	0.734482	15.28	 36
DATA	1752854532	56240081	8649	112	""	2025-07-18	09:02:12	14466.443	338.56281	1818.2574	39.6332	51.9792	30.2046	40.4574	0.0765579	10.9026	52.3166	-674.25	0.734482	15.2788	211
