Model:	LI-7810
SN:	TG10-01532
Software Version:	2.3.5
Timestamp:	2025-07-09 12:25:26
Timezone:	America/Los_Angeles
DATAH	SECONDS	NANOSECONDS	NDX	DIAG	REMARK	DATE	TIME	H2O	CO2	CH4	CAVITY_P	CAVITY_T	LASER_PHASE_P	LASER_T	RESIDUAL	RING_DOWN_TIME	THERMAL_ENCLOSURE_T	PHASE_ERROR	LASER_T_SHIFT	INPUT_VOLTAGE	CHK
DATA	1752089164	977576017	169	256	""	2025-07-09	12:26:04	nan	nan	nan	101.506	23.6616	102.031	39.4669	0	0	23.3431	-13000	0	15.8595	152
DATA	1752089165	977576017	173	256	""	2025-07-09	12:26:05	nan	nan	nan	101.506	23.6759	102.033	39.4669	0	0	23.3633	-13000	0	15.8587	164
DATA	1752089166	977576017	177	256	""	2025-07-09	12:26:06	nan	nan	nan	101.507	23.6917	102.033	39.4676	0	0	23.3835	-13000	0	15.8567	167
DATA	1752089167	977272033	181	256	""	2025-07-09	12:26:07	nan	nan	nan	101.507	23.7094	102.033	39.4676	0	0	23.4049	-13000	0	15.8579	153
DATA	1752089168	977272033	185	256	""	2025-07-09	12:26:08	nan	nan	nan	101.507	23.7273	102.033	39.4682	0	0	23.4261	-13000	0	15.8587	150
DATA	1752089169	977272033	189	256	""	2025-07-09	12:26:09	nan	nan	nan	101.507	23.7462	102.033	39.4684	0	0	23.4482	-13000	0	15.8642	155
DATA	1752089170	977272033	193	256	""	2025-07-09	12:26:10	nan	nan	nan	101.507	23.7655	102.033	39.4684	0	0	23.4698	-13000	0	15.8642	147
DATA	1752089171	977272033	197	256	""	2025-07-09	12:26:11	nan	nan	nan	101.508	23.7851	102.034	39.469	0	0	23.4917	-13000	0	15.8626	 98
DATA	1752089172	977272033	201	256	""	2025-07-09	12:26:12	nan	nan	nan	101.507	23.806	102.032	39.4692	0	0	23.5134	-13000	0	15.8606	 68
DATA	1752089173	977272033	205	256	""	2025-07-09	12:26:13	nan	nan	nan	101.507	23.8254	102.033	39.4692	0	0	23.5344	-13000	0	15.8575	136
DATA	1752089174	977272033	209	256	""	2025-07-09	12:26:14	nan	nan	nan	101.508	23.845	102.033	39.4698	0	0	23.5556	-13000	0	15.8548	104
DATA	1752089175	976967096	213	256	""	2025-07-09	12:26:15	nan	nan	nan	101.508	23.8658	102.033	39.47	0	0	23.5776	-13000	0	15.8555	 68
DATA	1752089176	976967096	217	256	""	2025-07-09	12:26:16	nan	nan	nan	101.508	23.8866	102.033	39.4701	0	0	23.5997	-13000	0	15.854	123
DATA	1752089177	976967096	221	256	""	2025-07-09	12:26:17	nan	nan	nan	101.507	23.9073	102.033	39.4707	0	0	23.6224	-13000	0	15.8524	150
DATA	1752089178	976967096	225	256	""	2025-07-09	12:26:18	nan	nan	nan	101.509	23.9281	102.032	39.4707	0	0	23.6448	-13000	0	15.8512	163
DATA	1752089179	976967096	229	256	""	2025-07-09	12:26:19	nan	nan	nan	101.508	23.9487	102.033	39.4711	0	0	23.6671	-13000	0	15.8481	175
DATA	1752089180	976967096	233	256	""	2025-07-09	12:26:20	nan	nan	nan	101.508	23.9697	102.033	39.4715	0	0	23.6897	-13000	0	15.8481	171
DATA	1752089181	976967096	237	256	""	2025-07-09	12:26:21	nan	nan	nan	101.51	23.991	102.033	39.4715	0	0	23.712	-13000	0	15.8473	251
DATA	1752089182	976655960	241	256	""	2025-07-09	12:26:22	nan	nan	nan	101.508	24.0109	102.033	39.4721	0	0	23.7337	-13000	0	15.8477	140
DATA	1752089183	976655960	245	256	""	2025-07-09	12:26:23	nan	nan	nan	101.507	24.0306	102.033	39.4723	0	0	23.755	-13000	0	15.8461	 88
DATA	1752089184	976655960	249	256	""	2025-07-09	12:26:24	nan	nan	nan	101.507	24.0512	102.032	39.4723	0	0	23.7773	-13000	0	15.8442	146
DATA	1752089185	976655960	253	256	""	2025-07-09	12:26:25	nan	nan	nan	101.508	24.0717	102.033	39.473	0	0	23.8004	-13000	0	15.8414	 89
DATA	1752089186	976655960	257	256	""	2025-07-09	12:26:26	nan	nan	nan	101.507	24.0917	102.032	39.473	0	0	23.8232	-13000	0	15.8418	102
DATA	1752089187	976655960	261	256	""	2025-07-09	12:26:27	nan	nan	nan	101.507	24.1119	102.033	39.4732	0	0	23.8459	-13000	0	15.8395	160
DATA	1752089188	976655960	265	256	""	2025-07-09	12:26:28	nan	nan	nan	101.507	24.1321	102.032	39.4738	0	0	23.8684	-13000	0	15.8391	162
DATA	1752089189	976655960	269	256	""	2025-07-09	12:26:29	nan	nan	nan	101.509	24.1525	102.033	39.4738	0	0	23.8908	-13000	0	15.8391	176
DATA	1752089190	976351976	273	256	""	2025-07-09	12:26:30	nan	nan	nan	101.508	24.1718	102.032	39.4742	0	0	23.9125	-13000	0	15.8359	148
DATA	1752089191	976351976	277	256	""	2025-07-09	12:26:31	nan	nan	nan	101.509	24.1908	102.033	39.4746	0	0	23.9341	-13000	0	15.8347	158
DATA	1752089192	976351976	281	256	""	2025-07-09	12:26:32	nan	nan	nan	101.508	24.2108	102.033	39.4746	0	0	23.9567	-13000	0	15.8336	155
DATA	1752089193	976351976	285	256	""	2025-07-09	12:26:33	nan	nan	nan	101.508	24.2302	102.033	39.4752	0	0	23.9799	-13000	0	15.8324	158
DATA	1752089194	976351976	289	256	""	2025-07-09	12:26:34	nan	nan	nan	101.508	24.2498	102.032	39.4754	0	0	24.0027	-13000	0	15.8296	165
DATA	1752089195	976351976	293	256	""	2025-07-09	12:26:35	nan	nan	nan	101.508	24.2691	102.032	39.4754	0	0	24.0253	-13000	0	15.8304	148
DATA	1752089196	976351976	297	256	""	2025-07-09	12:26:36	nan	nan	nan	101.508	24.2886	102.032	39.4761	0	0	24.0474	-13000	0	15.8289	175
DATA	1752089197	976041078	301	256	""	2025-07-09	12:26:37	nan	nan	nan	101.509	24.3079	102.032	39.4761	0	0	24.07	-13000	0	15.8289	 44
DATA	1752089198	976041078	305	256	""	2025-07-09	12:26:38	nan	nan	nan	101.508	24.3276	102.032	39.4765	0	0	24.0926	-13000	0	15.8289	158
DATA	1752089199	976041078	309	256	""	2025-07-09	12:26:39	nan	nan	nan	101.509	24.3457	102.033	39.4769	0	0	24.1142	-13000	0	15.8296	160
DATA	1752089200	976041078	313	256	""	2025-07-09	12:26:40	nan	nan	nan	101.508	24.3641	102.032	39.4769	0	0	24.1359	-13000	0	15.8281	127
DATA	1752089201	976041078	317	256	""	2025-07-09	12:26:41	nan	nan	nan	101.508	24.3829	102.031	39.4775	0	0	24.159	-13000	0	15.8273	 87
DATA	1752089202	976041078	321	256	""	2025-07-09	12:26:42	nan	nan	nan	101.508	24.4013	102.031	39.4777	0	0	24.1814	-13000	0	15.8261	116
DATA	1752089203	976041078	325	256	""	2025-07-09	12:26:43	nan	nan	nan	101.507	24.4203	102.029	39.4777	0	0	24.204	-13000	0	15.8241	 71
DATA	1752089204	976041078	329	256	""	2025-07-09	12:26:44	nan	nan	nan	101.505	24.4387	102.028	39.4782	0	0	24.2261	-13000	0	15.821	 84
DATA	1752089205	975730895	333	256	""	2025-07-09	12:26:45	nan	nan	nan	101.508	24.4571	102.03	39.4784	0	0	24.2486	-13000	0	15.8218	102
DATA	1752089206	975730895	337	256	""	2025-07-09	12:26:46	nan	nan	nan	101.507	24.476	102.031	39.4786	0	0	24.2712	-13000	0	15.821	 46
DATA	1752089207	975730895	341	256	""	2025-07-09	12:26:47	nan	nan	nan	101.507	24.4939	102.03	39.4792	0	0	24.2927	-13000	0	15.8183	112
DATA	1752089208	975730895	345	256	""	2025-07-09	12:26:48	nan	nan	nan	101.508	24.5118	102.03	39.4792	0	0	24.3139	-13000	0	15.8167	107
DATA	1752089209	975730895	349	256	""	2025-07-09	12:26:49	nan	nan	nan	101.509	24.5299	102.031	39.4798	0	0	24.3371	-13000	0	15.8163	173
DATA	1752089210	975730895	353	256	""	2025-07-09	12:26:50	nan	nan	nan	101.507	24.5481	102.03	39.48	0	0	24.3592	-13000	0	15.8147	245
DATA	1752089211	975730895	357	256	""	2025-07-09	12:26:51	nan	nan	nan	101.508	24.5665	102.03	39.48	0	0	24.3815	-13000	0	15.8116	250
DATA	1752089212	975426912	361	256	""	2025-07-09	12:26:52	nan	nan	nan	101.507	24.5844	102.031	39.4808	0	0	24.4039	-13000	0	15.8136	135
DATA	1752089213	975426912	365	256	""	2025-07-09	12:26:53	nan	nan	nan	101.508	24.6025	102.03	39.4808	0	0	24.4262	-13000	0	15.8132	 79
DATA	1752089214	975426912	369	256	""	2025-07-09	12:26:54	nan	nan	nan	101.508	24.6204	102.031	39.481	0	0	24.4482	-13000	0	15.8108	 85
DATA	1752089215	975426912	373	256	""	2025-07-09	12:26:55	nan	nan	nan	101.509	24.6381	102.031	39.4815	0	0	24.4707	-13000	0	15.81	 38
DATA	1752089216	975426912	377	256	""	2025-07-09	12:26:56	nan	nan	nan	101.508	24.6542	102.031	39.4815	0	0	24.491	-13000	0	15.8104	 90
DATA	1752089217	975426912	381	256	""	2025-07-09	12:26:57	nan	nan	nan	101.509	24.6726	102.031	39.4823	0	0	24.5135	-13000	0	15.8104	139
DATA	1752089218	975426912	385	256	""	2025-07-09	12:26:58	nan	nan	nan	101.51	24.6905	102.031	39.4823	0	0	24.5359	-13000	0	15.8092	102
DATA	1752089219	975426912	389	256	""	2025-07-09	12:26:59	nan	nan	nan	101.51	24.7082	102.03	39.4827	0	0	24.558	-13000	0	15.8073	  7
DATA	1752089220	975116014	393	256	""	2025-07-09	12:27:00	nan	nan	nan	101.509	24.7259	102.03	39.4831	0	0	24.5802	-13000	0	15.8061	 69
DATA	1752089221	975116014	397	256	""	2025-07-09	12:27:01	nan	nan	nan	101.51	24.7437	102.031	39.4831	0	0	24.6023	-13000	0	15.8057	 67
DATA	1752089222	975116014	401	256	""	2025-07-09	12:27:02	nan	nan	nan	101.509	24.7612	102.031	39.4837	0	0	24.6244	-13000	0	15.8049	118
DATA	1752089223	975116014	405	256	""	2025-07-09	12:27:03	nan	nan	nan	101.51	24.7789	102.031	39.4838	0	0	24.6464	-13000	0	15.8049	 88
DATA	1752089224	975116014	409	256	""	2025-07-09	12:27:04	nan	nan	nan	101.51	24.7956	102.03	39.4838	0	0	24.6677	-13000	0	15.8014	 39
DATA	1752089225	975116014	413	256	""	2025-07-09	12:27:05	nan	nan	nan	101.509	24.8121	102.031	39.4846	0	0	24.6895	-13000	0	15.8006	128
DATA	1752089226	975116014	417	256	""	2025-07-09	12:27:06	nan	nan	nan	101.51	24.8297	102.03	39.4846	0	0	24.7112	-13000	0	15.799	245
DATA	1752089227	974803924	421	256	""	2025-07-09	12:27:07	nan	nan	nan	101.51	24.8474	102.03	39.485	0	0	24.7332	-13000	0	15.799	202
DATA	1752089228	974803924	425	256	""	2025-07-09	12:27:08	nan	nan	nan	101.51	24.8651	102.03	39.4854	0	0	24.7551	-13000	0	15.799	  4
DATA	1752089229	974803924	429	256	""	2025-07-09	12:27:09	nan	nan	nan	101.51	24.8826	102.031	39.4854	0	0	24.7771	-13000	0	15.7979	122
DATA	1752089230	974803924	433	256	""	2025-07-09	12:27:10	nan	nan	nan	101.51	24.8997	102.03	39.4862	0	0	24.799	-13000	0	15.7975	 11
DATA	1752089231	974803924	437	256	""	2025-07-09	12:27:11	nan	nan	nan	101.509	24.9169	102.029	39.4862	0	0	24.8209	-13000	0	15.7971	159
DATA	1752089232	974803924	441	256	""	2025-07-09	12:27:12	nan	nan	nan	101.51	24.934	102.03	39.4865	0	0	24.843	-13000	0	15.7959	200
DATA	1752089233	974803924	445	256	""	2025-07-09	12:27:13	nan	nan	nan	101.51	24.9501	102.03	39.4869	0	0	24.8635	-13000	0	15.7971	 50
DATA	1752089234	974803924	449	256	""	2025-07-09	12:27:14	nan	nan	nan	101.51	24.9673	102.029	39.4871	0	0	24.8853	-13000	0	15.7959	123
DATA	1752089235	974498987	453	256	""	2025-07-09	12:27:15	nan	nan	nan	101.51	24.9846	102.03	39.4877	0	0	24.9072	-13000	0	15.7928	 81
DATA	1752089236	974498987	457	256	""	2025-07-09	12:27:16	nan	nan	nan	101.51	25.0017	102.03	39.4877	0	0	24.9291	-13000	0	15.7932	 67
DATA	1752089237	974498987	461	256	""	2025-07-09	12:27:17	nan	nan	nan	101.51	25.019	102.029	39.4883	0	0	24.9508	-13000	0	15.792	 21
DATA	1752089238	974498987	465	256	""	2025-07-09	12:27:18	nan	nan	nan	101.507	25.0366	102.027	39.4885	0	0	24.9725	-13000	0	15.792	135
DATA	1752089239	974498987	469	256	""	2025-07-09	12:27:19	nan	nan	nan	101.507	25.0534	102.027	39.4889	0	0	24.9942	-13000	0	15.7943	196
DATA	1752089240	974498987	473	256	""	2025-07-09	12:27:20	nan	nan	nan	101.507	25.0705	102.026	39.4892	0	0	25.0161	-13000	0	15.7967	159
DATA	1752089241	974498987	477	256	""	2025-07-09	12:27:21	nan	nan	nan	101.508	25.087	102.027	39.4892	0	0	25.0373	-13000	0	15.7935	122
DATA	1752089242	974179983	481	256	""	2025-07-09	12:27:22	nan	nan	nan	101.508	25.1032	102.027	39.49	0	0	25.0582	-13000	0	15.7939	 50
DATA	1752089243	974179983	485	256	""	2025-07-09	12:27:23	nan	nan	nan	101.507	25.1205	102.025	39.49	0	0	25.0799	-13000	0	15.7943	 60
DATA	1752089244	974179983	489	256	""	2025-07-09	12:27:24	nan	nan	nan	101.506	25.1373	102.025	39.4904	0	0	25.1012	-13000	0	15.7939	155
DATA	1752089245	974179983	493	256	""	2025-07-09	12:27:25	nan	nan	nan	101.506	25.1544	102.024	39.4908	0	0	25.1229	-13000	0	15.7928	163
DATA	1752089246	974179983	497	256	""	2025-07-09	12:27:26	nan	nan	nan	101.505	25.1713	102.023	39.4912	0	0	25.1446	-13000	0	15.7912	154
DATA	1752089247	974179983	501	256	""	2025-07-09	12:27:27	nan	nan	nan	101.504	25.1886	102.023	39.4916	0	0	25.1661	-13000	0	15.7896	166
DATA	1752089248	974179983	505	256	""	2025-07-09	12:27:28	nan	nan	nan	101.505	25.2062	102.024	39.4916	0	0	25.1878	-13000	0	15.7888	172
DATA	1752089249	974179983	509	256	""	2025-07-09	12:27:29	nan	nan	nan	101.506	25.2231	102.025	39.4923	0	0	25.2099	-13000	0	15.7877	170
DATA	1752089250	973872900	513	256	""	2025-07-09	12:27:30	nan	nan	nan	101.505	25.2387	102.023	39.4923	0	0	25.2294	-13000	0	15.7896	144
DATA	1752089251	973872900	517	256	""	2025-07-09	12:27:31	nan	nan	nan	101.504	25.2558	102.021	39.4925	0	0	25.2511	-13000	0	15.7896	141
DATA	1752089252	973872900	521	256	""	2025-07-09	12:27:32	nan	nan	nan	101.506	25.2725	102.024	39.4931	0	0	25.2725	-13000	0	15.7888	144
DATA	1752089253	973872900	525	256	""	2025-07-09	12:27:33	nan	nan	nan	101.507	25.2895	102.024	39.4933	0	0	25.2942	-13000	0	15.7888	162
DATA	1752089254	973872900	529	256	""	2025-07-09	12:27:34	nan	nan	nan	101.505	25.3062	102.024	39.4939	0	0	25.3153	-13000	0	15.7877	152
DATA	1752089255	973872900	533	256	""	2025-07-09	12:27:35	nan	nan	nan	101.504	25.3233	102.022	39.4941	0	0	25.3368	-13000	0	15.7873	143
DATA	1752089256	973872900	537	256	""	2025-07-09	12:27:36	nan	nan	nan	101.504	25.3402	102.022	39.4947	0	0	25.3583	-13000	0	15.7877	156
DATA	1752089257	973561048	541	256	""	2025-07-09	12:27:37	nan	nan	nan	101.506	25.3569	102.024	39.4947	0	0	25.3802	-13000	0	15.7869	164
DATA	1752089258	973561048	545	256	""	2025-07-09	12:27:38	nan	nan	nan	101.505	25.373	102.022	39.4954	0	0	25.3998	-13000	0	15.7845	117
DATA	1752089259	973561048	549	256	""	2025-07-09	12:27:39	nan	nan	nan	101.505	25.3899	102.022	39.4954	0	0	25.4211	-13000	0	15.7841	162
DATA	1752089260	973561048	553	256	""	2025-07-09	12:27:40	nan	nan	nan	101.503	25.4069	102.022	39.4958	0	0	25.4424	-13000	0	15.7833	140
DATA	1752089261	973561048	557	256	""	2025-07-09	12:27:41	nan	nan	nan	101.504	25.4233	102.02	39.4962	0	0	25.4639	-13000	0	15.783	 42
DATA	1752089262	973561048	561	256	""	2025-07-09	12:27:42	nan	nan	nan	101.505	25.4402	102.021	39.4966	0	0	25.485	-13000	0	15.783	 38
DATA	1752089263	973561048	565	256	""	2025-07-09	12:27:43	nan	nan	nan	101.505	25.4574	102.021	39.497	0	0	25.5064	-13000	0	15.783	 47
DATA	1752089264	973561048	569	256	""	2025-07-09	12:27:44	nan	nan	nan	101.503	25.4743	102.017	39.4972	0	0	25.5275	-13000	0	15.7833	159
DATA	1752089265	973241090	573	256	""	2025-07-09	12:27:45	nan	nan	nan	101.5	25.4912	102.017	39.4977	0	0	25.5494	-13000	0	15.7782	 58
DATA	1752089266	973241090	577	256	""	2025-07-09	12:27:46	nan	nan	nan	101.503	25.5079	102.02	39.4979	0	0	25.5705	-13000	0	15.7798	118
DATA	1752089267	973241090	581	256	""	2025-07-09	12:27:47	nan	nan	nan	101.5	25.5233	102.015	39.4985	0	0	25.5903	-13000	0	15.7798	 57
DATA	1752089268	973241090	585	256	""	2025-07-09	12:27:48	nan	nan	nan	101.497	25.5405	102.014	39.4985	0	0	25.6112	-13000	0	15.7775	162
DATA	1752089269	973241090	589	256	""	2025-07-09	12:27:49	nan	nan	nan	101.497	25.5579	102.013	39.4991	0	0	25.6326	-13000	0	15.7771	179
DATA	1752089270	973241090	593	256	""	2025-07-09	12:27:50	nan	nan	nan	101.496	25.5746	102.013	39.4993	0	0	25.6536	-13000	0	15.7755	160
DATA	1752089271	973241090	597	256	""	2025-07-09	12:27:51	nan	nan	nan	101.495	25.5914	102.013	39.4999	0	0	25.6745	-13000	0	15.7731	164
DATA	1752089272	972928047	601	256	""	2025-07-09	12:27:52	nan	nan	nan	101.5	25.6081	102.016	39.5001	0	0	25.6958	-13000	0	15.7728	 42
DATA	1752089273	972928047	605	256	""	2025-07-09	12:27:53	nan	nan	nan	101.5	25.6253	102.015	39.5001	0	0	25.7173	-13000	0	15.7728	 38
DATA	1752089274	972928047	609	256	""	2025-07-09	12:27:54	nan	nan	nan	101.502	25.6422	102.017	39.5001	0	0	25.7386	-13000	0	15.7731	142
DATA	1752089275	972928047	613	256	""	2025-07-09	12:27:55	nan	nan	nan	101.503	25.6574	102.019	39.5006	0	0	25.7579	-13000	0	15.7716	162
DATA	1752089276	972928047	617	256	""	2025-07-09	12:27:56	nan	nan	nan	101.504	25.674	102.02	39.5008	0	0	25.7788	-13000	0	15.7724	 63
DATA	1752089277	972928047	621	256	""	2025-07-09	12:27:57	nan	nan	nan	101.503	25.6911	102.018	39.5008	0	0	25.7999	-13000	0	15.7735	168
DATA	1752089278	972928047	625	256	""	2025-07-09	12:27:58	nan	nan	nan	101.501	25.7081	102.016	39.5016	0	0	25.8209	-13000	0	15.7696	159
DATA	1752089279	972928047	629	256	""	2025-07-09	12:27:59	nan	nan	nan	101.501	25.7254	102.016	39.5016	0	0	25.8418	-13000	0	15.7665	165
DATA	1752089280	972623109	633	256	""	2025-07-09	12:28:00	nan	nan	nan	101.501	25.7423	102.017	39.5024	0	0	25.8626	-13000	0	15.7669	133
DATA	1752089281	972623109	637	256	""	2025-07-09	12:28:01	nan	nan	nan	101.503	25.7591	102.018	39.5024	0	0	25.884	-13000	0	15.7669	 98
DATA	1752089282	972623109	641	256	""	2025-07-09	12:28:02	nan	nan	nan	101.5	25.7761	102.014	39.5031	0	0	25.9053	-13000	0	15.7673	 29
DATA	1752089283	972623109	645	256	""	2025-07-09	12:28:03	nan	nan	nan	101.5	25.793	102.015	39.5031	0	0	25.9264	-13000	0	15.7653	244
DATA	1752089284	972623109	649	256	""	2025-07-09	12:28:04	nan	nan	nan	101.501	25.8084	102.015	39.5035	0	0	25.9455	-13000	0	15.768	 98
DATA	1752089285	972623109	653	256	""	2025-07-09	12:28:05	nan	nan	nan	101.503	25.8253	102.018	39.5039	0	0	25.9664	-13000	0	15.7665	155
DATA	1752089286	972623109	657	256	""	2025-07-09	12:28:06	nan	nan	nan	101.503	25.8419	102.018	39.5045	0	0	25.9872	-13000	0	15.7661	159
DATA	1752089287	972305059	661	256	""	2025-07-09	12:28:07	nan	nan	nan	101.504	25.8588	102.018	39.5047	0	0	26.008	-13000	0	15.7665	106
DATA	1752089288	972305059	665	256	""	2025-07-09	12:28:08	nan	nan	nan	101.503	25.8754	102.018	39.5053	0	0	26.0289	-13000	0	15.7645	160
DATA	1752089289	972305059	669	256	""	2025-07-09	12:28:09	nan	nan	nan	101.502	25.8932	102.017	39.5055	0	0	26.0499	-13000	0	15.7622	162
DATA	1752089290	972305059	673	256	""	2025-07-09	12:28:10	nan	nan	nan	101.505	25.9102	102.018	39.506	0	0	26.0712	-13000	0	15.7637	 77
