Model:	LI-7810
SN:	TG10-01532
Software Version:	2.3.5
Timestamp:	2025-07-04 09:00:00
Timezone:	America/Los_Angeles
DATAH	SECONDS	NANOSECONDS	NDX	DIAG	REMARK	DATE	TIME	H2O	CO2	CH4	CAVITY_P	CAVITY_T	LASER_PHASE_P	LASER_T	RESIDUAL	RING_DOWN_TIME	THERMAL_ENCLOSURE_T	PHASE_ERROR	LASER_T_SHIFT	INPUT_VOLTAGE	CHK
DATA	1751644817	7467985	1221	256	""	2025-07-04	09:00:17	nan	nan	nan	101.021	22.1188	101.57	39.2953	0	0	22.5887	-13000	0	15.7355	 41
DATA	1751644818	7467985	1225	256	""	2025-07-04	09:00:18	nan	nan	nan	101.02	22.1368	101.57	39.2957	0	0	22.6091	-13000	0	15.7347	247
DATA	1751644819	7467985	1229	256	""	2025-07-04	09:00:19	nan	nan	nan	101.02	22.1549	101.569	39.2965	0	0	22.6293	-13000	0	15.7347	 57
DATA	1751644820	7158041	1233	256	""	2025-07-04	09:00:20	nan	nan	nan	101.02	22.1729	101.569	39.2969	0	0	22.649	-13000	0	15.7347	227
DATA	1751644821	7158041	1237	256	""	2025-07-04	09:00:21	nan	nan	nan	101.02	22.1911	101.57	39.2976	0	0	22.6692	-13000	0	15.7316	216
DATA	1751644822	7158041	1241	256	""	2025-07-04	09:00:22	nan	nan	nan	101.02	22.2097	101.57	39.2982	0	0	22.6894	-13000	0	15.7304	217
DATA	1751644823	7158041	1245	256	""	2025-07-04	09:00:23	nan	nan	nan	101.021	22.2275	101.569	39.2988	0	0	22.7098	-13000	0	15.7308	 77
DATA	1751644824	7158041	1249	256	""	2025-07-04	09:00:24	nan	nan	nan	101.02	22.2459	101.57	39.2992	0	0	22.7301	-13000	0	15.73	116
DATA	1751644825	7158041	1253	256	""	2025-07-04	09:00:25	nan	nan	nan	101.02	22.2639	101.569	39.3	0	0	22.7506	-13000	0	15.7308	117
DATA	1751644826	7158041	1257	256	""	2025-07-04	09:00:26	nan	nan	nan	101.02	22.2806	101.569	39.3005	0	0	22.7687	-13000	0	15.7316	 21
DATA	1751644827	6839036	1261	256	""	2025-07-04	09:00:27	nan	nan	nan	101.02	22.2986	101.569	39.3011	0	0	22.7891	-13000	0	15.7304	 27
DATA	1751644828	6839036	1265	256	""	2025-07-04	09:00:28	nan	nan	nan	101.02	22.3166	101.569	39.3017	0	0	22.8092	-13000	0	15.7288	 35
DATA	1751644829	6839036	1269	256	""	2025-07-04	09:00:29	nan	nan	nan	101.021	22.335	101.569	39.3023	0	0	22.8289	-13000	0	15.73	187
DATA	1751644830	6839036	1273	256	""	2025-07-04	09:00:30	nan	nan	nan	101.021	22.3533	101.569	39.3023	0	0	22.849	-13000	0	15.7284	 14
DATA	1751644831	6839036	1277	256	""	2025-07-04	09:00:31	nan	nan	nan	101.02	22.3711	101.569	39.3027	0	0	22.8692	-13000	0	15.7276	 26
DATA	1751644832	6839036	1281	256	""	2025-07-04	09:00:32	nan	nan	nan	101.02	22.39	101.568	39.3032	0	0	22.8893	-13000	0	15.7276	181
DATA	1751644833	6839036	1285	256	""	2025-07-04	09:00:33	nan	nan	nan	101.021	22.4082	101.569	39.3038	0	0	22.9091	-13000	0	15.7272	 72
DATA	1751644834	6839036	1289	256	""	2025-07-04	09:00:34	nan	nan	nan	101.021	22.4248	101.569	39.3044	0	0	22.9282	-13000	0	15.7257	 84
DATA	1751644835	6525039	1293	256	""	2025-07-04	09:00:35	nan	nan	nan	101.022	22.4431	101.569	39.305	0	0	22.9483	-13000	0	15.7265	 22
DATA	1751644836	6525039	1297	256	""	2025-07-04	09:00:36	nan	nan	nan	101.022	22.4611	101.569	39.3056	0	0	22.9679	-13000	0	15.7229	 89
DATA	1751644837	6525039	1301	256	""	2025-07-04	09:00:37	nan	nan	nan	101.023	22.479	101.569	39.3061	0	0	22.988	-13000	0	15.7233	231
DATA	1751644838	6525039	1305	256	""	2025-07-04	09:00:38	nan	nan	nan	101.022	22.497	101.569	39.3069	0	0	23.0081	-13000	0	15.7237	 25
DATA	1751644839	6525039	1309	256	""	2025-07-04	09:00:39	nan	nan	nan	101.022	22.5153	101.569	39.3075	0	0	23.0279	-13000	0	15.7233	 75
DATA	1751644840	6525039	1313	256	""	2025-07-04	09:00:40	nan	nan	nan	101.021	22.5335	101.569	39.3081	0	0	23.0478	-13000	0	15.7229	 58
DATA	1751644841	6525039	1317	256	""	2025-07-04	09:00:41	nan	nan	nan	101.021	22.552	101.569	39.3087	0	0	23.0679	-13000	0	15.7214	 15
DATA	1751644842	6203889	1321	256	""	2025-07-04	09:00:42	nan	nan	nan	101.021	22.5708	101.568	39.3092	0	0	23.0878	-13000	0	15.7221	 68
DATA	1751644843	6203889	1325	256	""	2025-07-04	09:00:43	nan	nan	nan	101.022	22.5872	101.568	39.3098	0	0	23.1065	-13000	0	15.7225	 76
DATA	1751644844	6203889	1329	256	""	2025-07-04	09:00:44	nan	nan	nan	101.022	22.6053	101.568	39.3106	0	0	23.1268	-13000	0	15.7221	 65
DATA	1751644845	6203889	1333	256	""	2025-07-04	09:00:45	nan	nan	nan	101.021	22.6234	101.567	39.3112	0	0	23.1464	-13000	0	15.7214	 58
DATA	1751644846	6203889	1337	256	""	2025-07-04	09:00:46	nan	nan	nan	101.02	22.6417	101.566	39.3118	0	0	23.1664	-13000	0	15.7214	 25
DATA	1751644847	6203889	1341	256	""	2025-07-04	09:00:47	nan	nan	nan	101.021	22.6598	101.567	39.3123	0	0	23.1865	-13000	0	15.7198	 92
DATA	1751644848	6203889	1345	256	""	2025-07-04	09:00:48	nan	nan	nan	101.022	22.6781	101.567	39.3131	0	0	23.2061	-13000	0	15.7202	 67
DATA	1751644849	6203889	1349	256	""	2025-07-04	09:00:49	nan	nan	nan	101.022	22.6962	101.567	39.3137	0	0	23.2261	-13000	0	15.721	 33
DATA	1751644850	5897998	1353	256	""	2025-07-04	09:00:50	nan	nan	nan	101.022	22.7143	101.567	39.3145	0	0	23.246	-13000	0	15.7206	 28
DATA	1751644851	5897998	1357	256	""	2025-07-04	09:00:51	nan	nan	nan	101.02	22.7312	101.567	39.315	0	0	23.2642	-13000	0	15.7182	239
DATA	1751644852	5897998	1361	256	""	2025-07-04	09:00:52	nan	nan	nan	101.021	22.7498	101.566	39.3156	0	0	23.2847	-13000	0	15.7182	104
DATA	1751644853	5897998	1365	256	""	2025-07-04	09:00:53	nan	nan	nan	101.021	22.7678	101.566	39.3162	0	0	23.3042	-13000	0	15.7182	 95
DATA	1751644854	5897998	1369	256	""	2025-07-04	09:00:54	nan	nan	nan	101.021	22.7861	101.566	39.317	0	0	23.3243	-13000	0	15.7178	 54
DATA	1751644855	5897998	1373	256	""	2025-07-04	09:00:55	nan	nan	nan	101.02	22.8044	101.566	39.3174	0	0	23.344	-13000	0	15.7159	254
DATA	1751644856	5897998	1377	256	""	2025-07-04	09:00:56	nan	nan	nan	101.02	22.8228	101.565	39.3181	0	0	23.3638	-13000	0	15.7174	 59
DATA	1751644857	5575895	1381	256	""	2025-07-04	09:00:57	nan	nan	nan	101.021	22.8408	101.566	39.3187	0	0	23.3838	-13000	0	15.7174	103
DATA	1751644858	5575895	1385	256	""	2025-07-04	09:00:58	nan	nan	nan	101.021	22.8589	101.565	39.3193	0	0	23.4033	-13000	0	15.7159	106
DATA	1751644859	5575895	1389	256	""	2025-07-04	09:00:59	nan	nan	nan	101.022	22.8761	101.565	39.3201	0	0	23.4227	-13000	0	15.7182	 96
DATA	1751644860	5575895	1393	256	""	2025-07-04	09:01:00	nan	nan	nan	101.022	22.8936	101.565	39.3206	0	0	23.4415	-13000	0	15.7163	 77
DATA	1751644861	5575895	1397	256	""	2025-07-04	09:01:01	nan	nan	nan	101.022	22.9122	101.565	39.3214	0	0	23.4618	-13000	0	15.7151	 72
DATA	1751644862	5575895	1401	256	""	2025-07-04	09:01:02	nan	nan	nan	101.021	22.9308	101.565	39.3218	0	0	23.4817	-13000	0	15.7151	 70
DATA	1751644863	5575895	1405	256	""	2025-07-04	09:01:03	nan	nan	nan	101.022	22.949	101.565	39.3224	0	0	23.5013	-13000	0	15.7155	 21
DATA	1751644864	5575895	1409	256	""	2025-07-04	09:01:04	nan	nan	nan	101.022	22.967	101.565	39.3232	0	0	23.5211	-13000	0	15.7151	 22
DATA	1751644865	5264043	1413	256	""	2025-07-04	09:01:05	nan	nan	nan	101.022	22.9852	101.564	39.3239	0	0	23.5408	-13000	0	15.7151	 63
DATA	1751644866	5264043	1417	256	""	2025-07-04	09:01:06	nan	nan	nan	101.022	23.0035	101.565	39.3245	0	0	23.5606	-13000	0	15.7151	 52
DATA	1751644867	5264043	1421	256	""	2025-07-04	09:01:07	nan	nan	nan	101.022	23.022	101.565	39.3253	0	0	23.5802	-13000	0	15.7135	252
DATA	1751644868	5264043	1425	256	""	2025-07-04	09:01:08	nan	nan	nan	101.021	23.0386	101.564	39.3257	0	0	23.5983	-13000	0	15.7127	 76
DATA	1751644869	5264043	1429	256	""	2025-07-04	09:01:09	nan	nan	nan	101.021	23.0567	101.564	39.3263	0	0	23.6181	-13000	0	15.7135	 70
DATA	1751644870	5264043	1433	256	""	2025-07-04	09:01:10	nan	nan	nan	101.022	23.0749	101.564	39.327	0	0	23.6386	-13000	0	15.7131	  5
DATA	1751644871	5264043	1437	256	""	2025-07-04	09:01:11	nan	nan	nan	101.021	23.0934	101.563	39.327	0	0	23.658	-13000	0	15.7127	214
DATA	1751644872	4936933	1441	256	""	2025-07-04	09:01:12	nan	nan	nan	101.021	23.1119	101.562	39.3276	0	0	23.6776	-13000	0	15.7127	 72
DATA	1751644873	4936933	1445	256	""	2025-07-04	09:01:13	nan	nan	nan	101.022	23.1303	101.563	39.3282	0	0	23.6972	-13000	0	15.7127	 70
DATA	1751644874	4936933	1449	256	""	2025-07-04	09:01:14	nan	nan	nan	101.022	23.1484	101.564	39.3288	0	0	23.7168	-13000	0	15.7123	 87
DATA	1751644875	4936933	1453	256	""	2025-07-04	09:01:15	nan	nan	nan	101.022	23.1666	101.563	39.3293	0	0	23.7366	-13000	0	15.7127	 85
DATA	1751644876	4936933	1457	256	""	2025-07-04	09:01:16	nan	nan	nan	101.022	23.1841	101.562	39.3301	0	0	23.7553	-13000	0	15.7143	 71
DATA	1751644877	4936933	1461	256	""	2025-07-04	09:01:17	nan	nan	nan	101.022	23.2017	101.562	39.3307	0	0	23.7744	-13000	0	15.7139	 77
DATA	1751644878	4936933	1465	256	""	2025-07-04	09:01:18	nan	nan	nan	101.022	23.2199	101.562	39.3315	0	0	23.7938	-13000	0	15.7139	 98
DATA	1751644879	4936933	1469	256	""	2025-07-04	09:01:19	nan	nan	nan	101.022	23.2382	101.562	39.3321	0	0	23.8143	-13000	0	15.7135	 80
DATA	1751644880	4623889	1473	256	""	2025-07-04	09:01:20	nan	nan	nan	101.022	23.2562	101.563	39.3326	0	0	23.8337	-13000	0	15.7135	 73
DATA	1751644881	4623889	1477	256	""	2025-07-04	09:01:21	nan	nan	nan	101.022	23.2754	101.562	39.3334	0	0	23.8534	-13000	0	15.7131	 75
DATA	1751644882	4623889	1481	256	""	2025-07-04	09:01:22	nan	nan	nan	101.022	23.2937	101.562	39.334	0	0	23.873	-13000	0	15.7112	229
DATA	1751644883	4623889	1485	256	""	2025-07-04	09:01:23	nan	nan	nan	101.021	23.3118	101.562	39.3348	0	0	23.8926	-13000	0	15.7115	 84
DATA	1751644884	4623889	1489	256	""	2025-07-04	09:01:24	nan	nan	nan	101.022	23.3302	101.561	39.3355	0	0	23.9121	-13000	0	15.7131	 69
DATA	1751644885	4623889	1493	256	""	2025-07-04	09:01:25	nan	nan	nan	101.022	23.3469	101.56	39.3361	0	0	23.93	-13000	0	15.7115	189
DATA	1751644886	4623889	1497	256	""	2025-07-04	09:01:26	nan	nan	nan	101.021	23.3652	101.56	39.3367	0	0	23.9495	-13000	0	15.7115	 49
DATA	1751644887	4301071	1501	256	""	2025-07-04	09:01:27	nan	nan	nan	101.022	23.3835	101.561	39.3375	0	0	23.9692	-13000	0	15.7115	 64
DATA	1751644888	4301071	1505	256	""	2025-07-04	09:01:28	nan	nan	nan	101.022	23.4018	101.56	39.338	0	0	23.9896	-13000	0	15.7115	225
DATA	1751644889	4301071	1509	256	""	2025-07-04	09:01:29	nan	nan	nan	101.021	23.4201	101.56	39.3388	0	0	24.009	-13000	0	15.7127	213
DATA	1751644890	4301071	1513	256	""	2025-07-04	09:01:30	nan	nan	nan	101.021	23.4385	101.559	39.3394	0	0	24.0284	-13000	0	15.7139	 58
DATA	1751644891	4301071	1517	256	""	2025-07-04	09:01:31	nan	nan	nan	101.022	23.4575	101.56	39.3402	0	0	24.0479	-13000	0	15.7143	  1
DATA	1751644892	4301071	1521	256	""	2025-07-04	09:01:32	nan	nan	nan	101.021	23.4754	101.56	39.3407	0	0	24.0674	-13000	0	15.7143	254
DATA	1751644893	4301071	1525	256	""	2025-07-04	09:01:33	nan	nan	nan	101.021	23.493	101.56	39.3415	0	0	24.0861	-13000	0	15.717	157
DATA	1751644894	4301071	1529	256	""	2025-07-04	09:01:34	nan	nan	nan	101.022	23.5106	101.56	39.3421	0	0	24.1049	-13000	0	15.7166	  1
DATA	1751644895	3988027	1533	256	""	2025-07-04	09:01:35	nan	nan	nan	101.022	23.5287	101.56	39.3427	0	0	24.1244	-13000	0	15.717	235
DATA	1751644896	3988027	1537	256	""	2025-07-04	09:01:36	nan	nan	nan	101.022	23.5473	101.56	39.3435	0	0	24.144	-13000	0	15.7174	239
DATA	1751644897	3988027	1541	256	""	2025-07-04	09:01:37	nan	nan	nan	101.022	23.5654	101.56	39.344	0	0	24.164	-13000	0	15.717	135
DATA	1751644898	3988027	1545	256	""	2025-07-04	09:01:38	nan	nan	nan	101.023	23.5837	101.56	39.3448	0	0	24.1835	-13000	0	15.717	255
DATA	1751644899	3988027	1549	256	""	2025-07-04	09:01:39	nan	nan	nan	101.022	23.6017	101.56	39.3454	0	0	24.203	-13000	0	15.7166	241
DATA	1751644900	3988027	1553	256	""	2025-07-04	09:01:40	nan	nan	nan	101.023	23.6205	101.56	39.3462	0	0	24.2225	-13000	0	15.7174	  7
DATA	1751644901	3988027	1557	256	""	2025-07-04	09:01:41	nan	nan	nan	101.022	23.6386	101.56	39.3469	0	0	24.2409	-13000	0	15.7163	 31
DATA	1751644902	3664016	1561	256	""	2025-07-04	09:01:42	nan	nan	nan	101.023	23.6558	101.56	39.3475	0	0	24.2596	-13000	0	15.7163	 23
DATA	1751644903	3664016	1565	256	""	2025-07-04	09:01:43	nan	nan	nan	101.024	23.6742	101.56	39.3481	0	0	24.279	-13000	0	15.7166	229
DATA	1751644904	3664016	1569	256	""	2025-07-04	09:01:44	nan	nan	nan	101.024	23.6924	101.56	39.3489	0	0	24.2985	-13000	0	15.7159	 45
DATA	1751644905	3664016	1573	256	""	2025-07-04	09:01:45	nan	nan	nan	101.024	23.7108	101.561	39.3494	0	0	24.318	-13000	0	15.7163	 17
DATA	1751644906	3664016	1577	256	""	2025-07-04	09:01:46	nan	nan	nan	101.025	23.7289	101.56	39.3502	0	0	24.3382	-13000	0	15.7166	 30
DATA	1751644907	3664016	1581	256	""	2025-07-04	09:01:47	nan	nan	nan	101.024	23.7473	101.56	39.351	0	0	24.3573	-13000	0	15.7166	230
DATA	1751644908	3664016	1585	256	""	2025-07-04	09:01:48	nan	nan	nan	101.024	23.7657	101.56	39.3516	0	0	24.3766	-13000	0	15.7166	 42
DATA	1751644909	3664016	1589	256	""	2025-07-04	09:01:49	nan	nan	nan	101.024	23.7839	101.56	39.3518	0	0	24.396	-13000	0	15.717	203
DATA	1751644910	3351926	1593	256	""	2025-07-04	09:01:50	nan	nan	nan	101.024	23.8016	101.56	39.3523	0	0	24.4148	-13000	0	15.719	218
DATA	1751644911	3351926	1597	256	""	2025-07-04	09:01:51	nan	nan	nan	101.024	23.8196	101.56	39.3527	0	0	24.4334	-13000	0	15.7182	 27
DATA	1751644912	3351926	1601	256	""	2025-07-04	09:01:52	nan	nan	nan	101.025	23.838	101.559	39.3533	0	0	24.4527	-13000	0	15.7182	 20
DATA	1751644913	3351926	1605	256	""	2025-07-04	09:01:53	nan	nan	nan	101.024	23.8563	101.559	39.3541	0	0	24.4719	-13000	0	15.7182	 78
DATA	1751644914	3351926	1609	256	""	2025-07-04	09:01:54	nan	nan	nan	101.025	23.8744	101.56	39.3547	0	0	24.4914	-13000	0	15.7182	 33
DATA	1751644915	3351926	1613	256	""	2025-07-04	09:01:55	nan	nan	nan	101.024	23.8929	101.559	39.3554	0	0	24.5113	-13000	0	15.7182	 80
DATA	1751644916	3351926	1617	256	""	2025-07-04	09:01:56	nan	nan	nan	101.023	23.9113	101.559	39.3562	0	0	24.5308	-13000	0	15.7174	 77
DATA	1751644917	3026008	1621	256	""	2025-07-04	09:01:57	nan	nan	nan	101.025	23.9294	101.559	39.3568	0	0	24.5502	-13000	0	15.717	 26
DATA	1751644918	3026008	1625	256	""	2025-07-04	09:01:58	nan	nan	nan	101.025	23.9473	101.558	39.3574	0	0	24.5684	-13000	0	15.7159	 93
DATA	1751644919	3026008	1629	256	""	2025-07-04	09:01:59	nan	nan	nan	101.025	23.9646	101.558	39.3581	0	0	24.587	-13000	0	15.7159	 48
DATA	1751644920	3026008	1633	256	""	2025-07-04	09:02:00	nan	nan	nan	101.024	23.9836	101.558	39.3587	0	0	24.6064	-13000	0	15.7151	 64
DATA	1751644921	3026008	1637	256	""	2025-07-04	09:02:01	nan	nan	nan	101.025	24.0018	101.558	39.3595	0	0	24.6258	-13000	0	15.7151	 59
DATA	1751644922	3026008	1641	256	""	2025-07-04	09:02:02	nan	nan	nan	101.025	24.0201	101.558	39.3603	0	0	24.645	-13000	0	15.7147	247
DATA	1751644923	3026008	1645	256	""	2025-07-04	09:02:03	nan	nan	nan	101.025	24.0383	101.558	39.361	0	0	24.6641	-13000	0	15.7131	  1
DATA	1751644924	3026008	1649	256	""	2025-07-04	09:02:04	nan	nan	nan	101.024	24.0566	101.556	39.3616	0	0	24.6842	-13000	0	15.7151	 66
DATA	1751644925	2715110	1653	256	""	2025-07-04	09:02:05	nan	nan	nan	101.023	24.0751	101.556	39.3622	0	0	24.7034	-13000	0	15.7151	 47
DATA	1751644926	2715110	1657	256	""	2025-07-04	09:02:06	nan	nan	nan	101.023	24.0935	101.556	39.363	0	0	24.7228	-13000	0	15.7147	 18
DATA	1751644927	2715110	1661	256	""	2025-07-04	09:02:07	nan	nan	nan	101.023	24.1111	101.556	39.3635	0	0	24.7412	-13000	0	15.7166	 51
DATA	1751644928	2715110	1665	256	""	2025-07-04	09:02:08	nan	nan	nan	101.022	24.1285	101.555	39.3643	0	0	24.7597	-13000	0	15.7139	 80
DATA	1751644929	2715110	1669	256	""	2025-07-04	09:02:09	nan	nan	nan	101.023	24.147	101.555	39.3651	0	0	24.7789	-13000	0	15.7159	 39
DATA	1751644930	2715110	1673	256	""	2025-07-04	09:02:10	nan	nan	nan	101.023	24.1659	101.555	39.3659	0	0	24.7981	-13000	0	15.7151	 69
DATA	1751644931	2715110	1677	256	""	2025-07-04	09:02:11	nan	nan	nan	101.023	24.184	101.555	39.3666	0	0	24.8173	-13000	0	15.7151	 11
DATA	1751644932	2388000	1681	256	""	2025-07-04	09:02:12	nan	nan	nan	101.024	24.2025	101.555	39.3672	0	0	24.8365	-13000	0	15.7147	 62
DATA	1751644933	2388000	1685	256	""	2025-07-04	09:02:13	nan	nan	nan	101.024	24.2206	101.555	39.3678	0	0	24.8564	-13000	0	15.7147	 76
DATA	1751644934	2388000	1689	256	""	2025-07-04	09:02:14	nan	nan	nan	101.025	24.2391	101.556	39.3686	0	0	24.8756	-13000	0	15.7147	 91
DATA	1751644935	2388000	1693	256	""	2025-07-04	09:02:15	nan	nan	nan	101.024	24.2567	101.555	39.3693	0	0	24.8939	-13000	0	15.7123	 86
DATA	1751644936	2388000	1697	256	""	2025-07-04	09:02:16	nan	nan	nan	101.024	24.2743	101.555	39.3699	0	0	24.9124	-13000	0	15.7119	 86
DATA	1751644937	2388000	1701	256	""	2025-07-04	09:02:17	nan	nan	nan	101.024	24.2924	101.555	39.3707	0	0	24.9316	-13000	0	15.7119	 68
DATA	1751644938	2388000	1705	256	""	2025-07-04	09:02:18	nan	nan	nan	101.024	24.3108	101.555	39.3715	0	0	24.9508	-13000	0	15.7115	 67
DATA	1751644939	2388000	1709	256	""	2025-07-04	09:02:19	nan	nan	nan	101.024	24.3298	101.554	39.3722	0	0	24.97	-13000	0	15.7115	234
DATA	1751644940	2069950	1713	256	""	2025-07-04	09:02:20	nan	nan	nan	101.023	24.3482	101.553	39.373	0	0	24.9891	-13000	0	15.7112	 15
DATA	1751644941	2069950	1717	256	""	2025-07-04	09:02:21	nan	nan	nan	101.023	24.3663	101.553	39.3736	0	0	25.0081	-13000	0	15.7112	 59
DATA	1751644942	2069950	1721	256	""	2025-07-04	09:02:22	nan	nan	nan	101.024	24.3848	101.554	39.3744	0	0	25.028	-13000	0	15.7108	 20
DATA	1751644943	2069950	1725	256	""	2025-07-04	09:02:23	nan	nan	nan	101.025	24.403	101.555	39.3749	0	0	25.0471	-13000	0	15.7096	 25
DATA	1751644944	2069950	1729	256	""	2025-07-04	09:02:24	nan	nan	nan	101.025	24.4199	101.554	39.3757	0	0	25.0648	-13000	0	15.7112	 88
DATA	1751644945	2069950	1733	256	""	2025-07-04	09:02:25	nan	nan	nan	101.026	24.4382	101.555	39.3763	0	0	25.0839	-13000	0	15.7119	 87
DATA	1751644946	2069950	1737	256	""	2025-07-04	09:02:26	nan	nan	nan	101.025	24.4564	101.555	39.3765	0	0	25.1029	-13000	0	15.7115	 84
DATA	1751644947	1745939	1741	256	""	2025-07-04	09:02:27	nan	nan	nan	101.025	24.475	101.554	39.3771	0	0	25.1221	-13000	0	15.7115	 27
DATA	1751644948	1745939	1745	256	""	2025-07-04	09:02:28	nan	nan	nan	101.025	24.4934	101.554	39.3778	0	0	25.1412	-13000	0	15.7115	 94
DATA	1751644949	1745939	1749	256	""	2025-07-04	09:02:29	nan	nan	nan	101.025	24.5122	101.554	39.3786	0	0	25.1603	-13000	0	15.7104	 89
DATA	1751644950	1745939	1753	256	""	2025-07-04	09:02:30	nan	nan	nan	101.025	24.5302	101.554	39.3792	0	0	25.1795	-13000	0	15.71	233
DATA	1751644951	1745939	1757	256	""	2025-07-04	09:02:31	nan	nan	nan	101.026	24.5488	101.554	39.3798	0	0	25.1989	-13000	0	15.7119	116
DATA	1751644952	1745939	1761	256	""	2025-07-04	09:02:32	nan	nan	nan	101.025	24.5662	101.553	39.3805	0	0	25.2174	-13000	0	15.7104	 75
DATA	1751644953	1745939	1765	256	""	2025-07-04	09:02:33	nan	nan	nan	101.025	24.5839	101.553	39.3811	0	0	25.2358	-13000	0	15.7104	 88
DATA	1751644954	1745939	1769	256	""	2025-07-04	09:02:34	nan	nan	nan	101.025	24.6023	101.553	39.3819	0	0	25.255	-13000	0	15.7088	 45
DATA	1751644955	1429080	1773	256	""	2025-07-04	09:02:35	nan	nan	nan	101.024	24.6205	101.553	39.3827	0	0	25.2739	-13000	0	15.7088	 85
DATA	1751644956	1429080	1777	256	""	2025-07-04	09:02:36	nan	nan	nan	101.025	24.6386	101.552	39.3834	0	0	25.293	-13000	0	15.71	189
DATA	1751644957	1429080	1781	256	""	2025-07-04	09:02:37	nan	nan	nan	101.025	24.6571	101.553	39.3842	0	0	25.312	-13000	0	15.71	174
DATA	1751644958	1429080	1785	256	""	2025-07-04	09:02:38	nan	nan	nan	101.025	24.676	101.552	39.385	0	0	25.3311	-13000	0	15.7084	239
DATA	1751644959	1429080	1789	256	""	2025-07-04	09:02:39	nan	nan	nan	101.024	24.6946	101.551	39.3858	0	0	25.3502	-13000	0	15.7104	 92
DATA	1751644960	1429080	1793	256	""	2025-07-04	09:02:40	nan	nan	nan	101.024	24.7128	101.551	39.3863	0	0	25.3696	-13000	0	15.7104	 74
DATA	1751644961	1429080	1797	256	""	2025-07-04	09:02:41	nan	nan	nan	101.023	24.7298	101.551	39.3871	0	0	25.3873	-13000	0	15.7119	 89
DATA	1751644962	1104116	1801	256	""	2025-07-04	09:02:42	nan	nan	nan	101.025	24.748	101.552	39.3877	0	0	25.4063	-13000	0	15.7119	 13
